NAME	Ex1	Ex2	Ex3	Ex4	Ex5	Ex6	Ex8	In1	In3	In4	PVALB	SST	End	Per	Ast	Oli	OPC	Mic
PHPT1	1	1	40.2537326439316	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PI4K2A	1	1	33.7424110980944	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PI4KB	30.2219789239766	1	52.9359037712558	26.7658902948588	1	1	1	1	1	38.0817148651419	1	1	1	1	1	1	1	114.842918390686
PIAS3	1	1	1	1	1	1	1	1	1	1	1	1	115.627177466326	1	1	1	1	1
PICK1	24.8899727822905	1	26.5700889533765	22.559319087956	1	1	1	43.1645155754764	1	1	1	1	1	1	1	1	1	1
PID1	51.392592276135	64.0717644346322	110.298157813448	129.238762689807	141.191970999174	107.15919718624	58.8197986549853	291.719327092752	46.5590942410879	424.73517105278	38.4585726601281	47.4065286409633	71.6028575481482	172.103781149085	113.46429277823	1	749.132060088499	146.220756520419
PIGG	30.6715513235947	1	20.203158112971	26.0850462576752	28.6577245454471	1	1	1	1	1	1	1	1	1	1	1	1	1
PIGH	1	1	1	1	1	1	1	1	1	1	1	1	1	88.7265766062031	1	1	1	1
PIGK	1	22.7458445613982	29.891152677164	26.0694456167002	22.393502279875	1	1	42.0800975744189	1	34.5784545253214	1	1	1	1	1	1	1	1
PIGQ	33.6751773432921	1	33.6990175469518	27.707451054909	29.3787992070284	1	1	1	36.8182220330917	1	1	1	1	1	1	1	1	1
PIGT	1	1	90.8317515756616	1	1	1	1	51.3979766759961	1	34.0872181034046	31.4293836977514	1	1	73.0976303141685	1	1	1	1
PIGU	26.2507036370609	1	83.3715313272417	18.3609355873633	47.8609530346294	29.8118299052553	58.4805873085393	43.8756089624262	257.092186140619	1	1	1	1	1	1	83.6772074378479	1	1
PIGX	1	1	36.2097185024778	1	1	1	47.9012884375935	1	30.7069836033342	1	1	1	1	1	1	1	1	1
PIGZ	35.4357644099212	1	33.2528337123557	28.5054922474774	19.7400902987969	39.9099128080765	1	1	1	1	35.1169522787645	1	1	1	1	1	1	1
PIK3C2B	1	1	1	1	1	1	1	1	54.9287598319381	48.2939199717169	1	1	1	1	1	194.583351558792	1	1
PIK3R4	1	1	1	24.1174588358896	1	1	20.6490712999224	1	1	1	1	1	1	1	1	1	1	1
PIK3R5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	119.162438226921
PIKFYVE	36.2907040879451	17.2633511912312	28.3178346442299	23.110981851243	47.7164715973249	75.3289149239652	37.3185953574116	1	55.3408910501603	29.5932852551169	1	29.6678986616347	153.315599721895	1	1	1	1	1
PILRA	1	24.6790691093572	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	91.1585732020187
PIN4	1	1	39.7288513505347	25.4186432142464	25.2305105481177	1	1	34.0707695300383	1	29.1451588883688	1	1	1	1	1	1	1	1
PION	1	1	21.9199838940902	1	1	1	1	1	66.569523937087	1	28.4611046601034	1	1	1	1	1	63.9546699968443	1
PIP4K2C	24.4412696358904	60.2647645490024	30.2854423547236	24.9311617222377	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PIP5K1B	64.8601980411197	45.7488362025332	52.0733447128294	32.0457593257387	1	1	1	103.057738416575	116.795170263806	353.254680984575	83.6030113833022	218.913584990253	1	207.426579722907	51.0237331743479	1	1	162.675229771978
PIP5K2A	52.9961693038191	77.9334379429675	38.8092903895416	57.75501167812	50.978432581866	73.7024940019979	38.5436287329083	52.3816366089297	1	67.7992841215344	52.9399530338849	73.9580363896277	284.88521011789	96.1335973527152	210.923088466461	1812.50664707797	144.683293025664	582.297010930978
PIR	1	1	19.9603420757247	1	1	1	1	43.2362595625176	1	1	1	1	1	1	1	1	1	1
PITPNB	39.0172717657956	29.3082646135443	55.2697702459121	35.5402300706938	35.7896545437142	1	61.8614928579943	34.7856001444643	38.8869466216135	24.5175399950824	1	1	1	1	1	1	1	1
PITPNC1	81.9762296805408	88.5825404664244	35.5083886606945	60.5160996506457	78.0762546316211	226.748540148449	79.3643521822497	303.851447871805	460.441125833344	150.453166653538	322.29923546737	560.505305841788	105.096377569124	237.89441541692	4428.73910003957	1	347.327035283271	64.3818726608674
PITRM1	1	1	52.7981355105398	26.5169282733921	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PKD2L1	1	1	1	50.8370692398998	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PKN1	1	1	1	1	1	1	1	1	1	1	1	1	107.122531324212	1	1	1	1	1
PKNOX1	1	1	39.9341100764362	20.5169941257061	1	21.5680885906467	29.9396504837394	1	1	1	1	1	1	1	1	1	1	1
PKP2	1	1	1	1	1	1	1	108.127352281418	97.9986983855054	172.112306073779	1	1	1	1	1	1	1	1
PLA2G12A	1	1	1	34.8868148491912	1	1	1	1	1	25.3866988073844	1	1	1	1	1	1	1	1
PLA2G15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	103.886152138418
PLA2G16	1	1	1	1	1	1	1	1	1	1	1	1	213.282300756486	1	1	396.544964351836	1	1
PLA2G4A	1	1	1	1	1	1	19.4568435975939	1	1	1	1	1	1	1	1	1	1	143.973932264745
PLAA	1	1	12.7426095856536	1	1	1	1	1	1	34.7725253519065	1	1	1	1	1	1	1	1
PLAC9	1	1	1	1	1	1	1	1	1	1	1	1	1	253.419982862161	1	1	1	1
PLAGL1	1	1	45.6024877423815	1	40.0553871305901	64.1544641823918	38.4696369423211	1	1	65.6184341838299	36.3326090697485	46.5513076381232	1	1	1	1	1	142.001536723489
PLBD2	1	1	40.6833760959912	1	1	1	1	30.0855340709329	1	1	1	1	1	1	1	1	1	1
PLCB2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	316.925044162487
PLCE1	1	1	1	1	1	1	1	104.178225387652	340.501246169323	1	89.0045937514937	1	1	215.314023035142	1	1	113.773720336307	1
PLCG1	1	1	36.4646201584222	1	1	1	1	1	1	1	1	1	1	1	136.0264466171	1	1	1
PLCG2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	132.57969073819
PLCH1	1	117.616945762399	49.6124835345639	174.963882377708	1	1	1	1	42.3772483009656	1	107.498862893627	251.141863815901	1	1	102.792863603719	1	1	1
PLCH2	26.2156344917168	1	17.6430266804178	1	1	1	1	1	1	1	32.3454097147216	1	1	1	1	1	1	1
PLCXD3	1	53.7274784579716	83.1068950026121	181.064663312019	30.7137783223736	66.5900909428258	1	127.685708547657	1	133.21230496485	317.135780093053	1	60.5276394917991	1	1	1	1	169.162190197619
PLD1	1	1	1	1	29.2287290736053	1	1	1	1	1	1	1	1	82.6919588309863	1	665.298438626848	1	154.310776607878
PLD5	1	1	1	43.4060913758045	29.6715896698896	1	539.371326225431	588.627779706798	998.510699163479	249.264255648413	214.146196906527	1	27.0597837785537	1	1	179.451440054439	159.318523230841	78.4513996948993
PLEKHA2	30.5209029987459	16.4102671575166	17.4706519256616	1	1	1	1	1	1	1	1	1	382.812154501492	1	1	1	1	1
PLEKHA3	1	1	19.1422896322782	29.5382998203562	1	1	1	1	1	25.780640207212	1	1	1	1	1	1	1	1
PLEKHA7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	116.050210588224	1	1	1
PLEKHB1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	95.2669813064315	1	1
PLEKHC1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	122.57529911732	1	1	1
PLEKHG1	1	1	17.4826567562452	35.3088025572369	1	1	1	1	1	1	1	1	497.266044618588	145.754339503448	161.003686753466	1	1	1
PLEKHG3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	264.160763450208	1	1
PLEKHG5	29.7639470970118	1	18.6854645123787	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PLEKHH1	36.8411228851913	31.1301984774542	38.1862493606372	35.1336282263009	26.7894601683307	39.5236237489788	104.046998955642	52.3822725954808	63.8533706981831	76.7164146978818	42.1217465599824	1	71.9958854732079	1	1	1140.14775432469	140.550986162842	195.791238839387
PLEKHH2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	312.845020665162	1
PLEKHJ1	1	1	26.5142453204079	27.6316504454514	1	1	1	69.2098013144673	1	1	1	1	1	1	1	1	1	1
PLEKHM2	1	1	25.7987617508951	28.3469311598898	26.5465626912983	1	1	38.5479146035381	28.9747822447283	1	1	1	1	1	1	1	1	1
PLEKHO1	1	1	1	1	1	1	1	1	1	30.4235239218588	1	1	1	1	1	1	1	114.36152707007
PLK1S1	37.0125444307547	17.0288387152568	28.2760239568009	54.3604254671412	29.351899844555	43.7083630450936	11.4921803239178	1	36.3197642470926	44.8430402736719	45.7427503718432	56.7356022210752	1	1	1	138.310245541453	201.898218458999	1
PLK2	33.088534699693	31.33171380373	98.8127837472305	55.0998044499198	1	1	1	36.0345226076511	1	23.8484778929014	1	1	1	1	1	1	1	1
PLLP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	370.213032327466	241.798472593756	1
PLOD1	1	1	1	1	1	1	1	1	1	1	1	1	1	176.295465536811	1	1	1	1
PLP1	111.760828135695	83.5595002244528	160.88320067452	78.4080348896776	69.8986018304821	179.379722778022	104.824099659746	155.16056754559	158.334953336227	100.907793213608	168.217636126964	222.286590855848	1487.55977675693	276.200361430047	635.384988582995	27107.0605610432	761.183006499503	1020.58854138608
PLS1	1	1	1	1	1	1	1	1	30.772013788123	1	1	1	1	1	1	1	1	1
PLS3	1	39.6485112322631	52.6182798707154	1	1	1	1	104.701164663959	1	31.9577010227806	1	1	53.5596783429327	303.712207400332	1	1	1	1
PLSCR4	1	1	1	1	1	1	1	1	1	1	1	1	1	99.1894540440811	98.4455199335295	1	1	1
PLXDC1	1	1	15.2469505093478	21.1658043588655	22.4897468281132	1	1	1	60.1881597841123	26.9652065150318	1	1	1	460.481087153501	1	1	1	1
PLXDC2	144.849515596017	151.054358151414	118.977100170175	154.811972652201	223.147100191301	254.143803466914	371.304974868696	173.469116160015	89.6966728146322	109.672192430542	78.3920522138831	61.3841917707533	321.968471692004	1	171.264895046322	939.900579873785	395.276729870521	12700.0699871473
PLXNA1	52.2265276388994	29.6540988851865	79.7183088721692	57.0273872324686	41.1604933173228	45.5521844423179	1	1	1	1	25.9904976990241	1	1	206.699696919264	1	1	1	1
PLXNB1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	296.398906321729	150.109523983356	1	1
PLXNC1	28.5127683741671	20.4654014616728	27.5549611864677	33.3017166495553	1	1	22.4841247804313	64.9521126208457	1	1	62.1452212606933	49.5930777084956	1	1	1	1	1	1
PLXND1	1	1	28.574088708779	29.516434917804	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PMEPA1	1	1	36.5093819908114	1	1	1	1	1	1	59.7297755482148	1	1	188.616121630752	82.6577859324716	1	1	1	1
PMM1	1	1	38.190162332037	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PMM2	1	1	1	1	1	1	1	1	1	1	1	1	41.6358376169979	1	1	1	1	1
PMP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	86.9542496589872	1	125.495559666935	1
PMP22	1	1	1	1	1	1	1	1	1	1	1	1	1	164.359922669133	1	231.644947222352	1	1
PMPCA	1	1	23.8331130153743	34.7451330053677	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PMPCB	26.9704804361381	1	27.4084065090715	37.8684110695674	19.1823969329713	1	1	1	1	1	30.3205128073003	1	1	1	1	1	1	1
PNCK	33.2602216083807	1	49.8073590864627	24.7479883170372	1	1	20.8504523532377	38.0693139653123	62.5252040515795	1	1	38.2255074421482	1	1	1	1	1	1
PNMA6A	1	1	55.3530855117918	38.2382411645419	1	1	1	1	1	41.3511375628462	1	1	1	1	1	1	1	1
PNMAL1	38.8851161340429	25.3987475080589	177.219299508445	83.4600584552633	32.1063813122079	61.5897100735426	1	101.244325866831	60.8296984425086	110.582447542873	112.935903048802	122.203162443011	1	1	1	1	1	1
PNOC	1	1	1	1	1	1	1	1	1	1	26.5592737714024	82.7112366937104	1	1	1	1	1	1
PNPLA6	23.8366843451171	1	43.6596108954996	34.347527990109	43.427174224585	1	1	37.0220656532039	1	1	1	1	1	1	1	1	1	1
PODXL	1	1	1	1	1	1	1	1	1	1	1	1	537.320080126609	473.272600659977	1	1	1	1
PODXL2	1	1	26.3438382948591	1	1	1	1	61.8292001561206	38.2964132845599	51.1132958760414	48.420224553935	66.7271357371812	1	1	1	1	1	1
POGK	1	1	43.7547989237808	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
POLA1	1	1	1	24.4435994276888	1	1	1	1	1	50.2501452814306	38.7357290821767	26.1688428284888	1	1	1	1	1	1
POLB	1	1	22.9791646956629	30.8390839343649	1	1	1	77.735881391322	101.636153185639	38.3732058622127	1	1	1	1	1	1	1	1
POLD3	39.4336967430829	39.0316581923607	31.7211860032414	29.9377782327118	36.7318596705748	29.484245373972	44.133360263162	1	1	1	1	1	112.695994658962	1	1	1	1	1
POLDIP2	1	1	30.9701221665356	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
POLG	1	1	34.189838251874	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
POLL	1	1	1	1	1	1	15.2341322449782	1	1	1	1	1	1	1	1	1	1	1
POLR1D	1	1	33.6839299303713	35.7561005819083	1	1	1	1	1	1	1	1	1	358.09140221065	1	1	1	1
POLR2A	24.2964715844981	1	48.7917471919891	30.0542942991712	29.2764186764437	44.3185249993154	1	1	1	46.1536496452736	1	1	91.6354301300957	1	1	1	1	1
POLR2E	1	1	26.6691872989071	34.1574323495897	1	1	1	1	1	1	25.0646800691502	1	1	2.78654931472515	1	1	1	1
POLR2F	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	356.846736104957	1	1
POLR3A	36.2459163350474	1	57.2042204683307	49.2707144782159	26.9894830157108	51.5984959738398	1	1	28.6911509575291	1	33.5703557198903	33.265834820578	1	1	1	1	1	1
POLR3F	1	1	23.2088998584791	81.6694549091005	32.5337461476774	1	41.4266172476881	1	1	1	1	1	1	95.6981989385833	1	1	1	1
POLR3G	1	65.7633220729675	18.2102120029155	1	1	1	25.4018524191382	1	1	1	1	1	1	1	1	1	1	1
POLR3K	1	1	36.9547380269043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
POLS	1	34.7439060459577	20.9442497682562	31.1923828142898	1	1	1	28.2437867868671	1	35.5753310503649	1	1	1	2.78654931472515	1	1	1	1
POMP	1	1	69.7725415891281	46.0284704882774	21.7085158837631	1	1	1	1	1	1	49.3968317126146	76.8812102202241	1	1	1	1	1
POMT2	1	1	36.0407214926181	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PON2	1	1	1	1	1	1	1	1	1	1	1	1	1	246.963423161647	362.946395508036	82.4971136216586	126.64398735076	1
POR	1	1	1	1	1	1	1	32.8514796283854	1	1	1	1	1	1	1	1	1	1
POSTN	1	1	1	1	1	1	135.69141335377	1	1	1	1	1	1	1	1	1	1	1
POT1	1	1	21.7939249429712	1	1	1	1	1	1	1	31.0780376163409	1	1	33.0386296925153	1	1	1	96.9553888398457
POU6F1	28.3704707429132	1	19.1239909678156	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PPA1	1	1	62.5187430994763	28.6457263160239	29.2543676231044	1	1	44.887038290234	27.8820389427304	51.5296537285787	58.8709093417675	51.3297235525686	1	1	1	1	1	1
PPAP2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	319.97993687467	1	134.551478491756	1
PPAPDC1A	1	1	1	1	1	1	1	1	54.6860728668363	1	1	1	1	1	1	1	94.4404060232555	1
PPAPDC1B	1	1	1	1	1	1	1	55.8313314066308	1	1	1	1	1	1	1	1	1	1
PPAPR3	42.8827610854102	1	104.235224715352	1	32.7291825436062	54.626120643098	1	164.834751474638	96.625293665765	128.123768381962	167.792198262912	165.048671152832	179.53037474203	1	1	657.29463152436	1224.05922087003	125.181036033765
PPARA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108.14108306557	1	1	1
PPARD	1	1	1	21.3661897192382	1	1	1	1	1	1	1	1	1	376.896514003408	1	1	1	1
PPARG	1	1	1	1	1	1	1	1	1	43.2420367679918	54.370329604391	1	1	1	1	1	1	1
PPARGC1A	35.6576036365462	58.5236702896225	20.6145745637765	35.538666510728	29.2625828918342	1	1	1	1	1	113.002426746733	39.6638184191355	1	1	76.3271696892674	1	1	1
PPARGC1B	1	1	22.6967667629158	1	1	1	1	1	1	1	1	1	1	132.280779434289	1	1	1	1
PPCDC	1	1	1	1	1	1	65.4846764732767	1	1	1	1	1	1	169.036347016498	1	1	1	196.061846359079
PPDPF	1	1	63.7487532674521	27.1988438209487	1	1	17.3388026448089	1	1	24.9314011859115	1	1	1	1	1	1	1	1
PPEF1	1	1	1	1	1	1	21.9498424389957	1	1	1	1	1	1	1	1	1	1	1
PPFIA3	1	1	33.8052231957684	24.0370860688476	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PPIB	1	1	42.8469268254362	34.2840719334103	1	1	1	45.4978175134314	1	60.5231926010382	1	1	215.82000812329	201.778258641599	1	1	1	99.6811848502916
PPID	1	1	45.0586416559383	23.459646101925	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PPIE	1	1	24.18673475121	1	1	1	1	1	1	41.8848565811307	31.2537267420553	1	1	1	1	1	1	1
PPIL3	1	1	31.7698979828949	27.653016241031	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PPM1G	28.2339755279073	1	30.9227162457773	24.335423958971	1	1	25.4633984640704	56.0143779076135	1	1	27.7373804350335	1	1	1	1	1	1	1
PPP1CA	1	1	66.2020830590195	44.1633050843968	1	1	1	1	1	1	1	1	98.0192084943077	181.246503824231	1	1	1	1
PPP1CB	1	1	17.901289505312	1	1	1	1	1	51.7292036627666	1	1	1	116.452182067318	178.329034930986	1	1	1	1
PPP1R14A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	214.009979806053	1	1
PPP1R14C	21.4920688107325	1	27.3141467828664	43.4175598133467	40.1585968872175	1	1	1	1	1	1	1	1	1	1	1	1	1
PPP1R1A	1	1	1	1	1	1	23.7048129554637	1	1	1	1	1	1	1	1	1	1	1
PPP1R1B	1	1	33.2164560847432	1	1	1	1	1	1	1	1	1	1	1	78.8752930361741	1	1	1
PPP1R1C	1	1	1	1	1	1	1	1	18.7585420076339	1	1	1	1	1	1	1	1	1
PPP1R28	1	1	1	1	1	1	1	54.6468153560747	76.1299060560889	1	1	96.7795956550861	1	1	1	1	1	1
PPP1R3C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	121.848583383668	1	1	1
PPP1R7	39.2816710119486	36.9422758630344	40.0169764485953	29.9900957242735	25.3023218523265	1	1	1	1	1	1	30.3640324647836	1	1	1	1	1	1
PPP2R1B	1	1	1	1	1	1	1	1	1	1	1	1	1	15.4240665503875	85.1509905174792	1	1	1
PPP2R3C	1	1	24.9242851722426	25.1209276106196	27.7510217055718	1	1	37.1854306071222	1	1	1	1	1	1	1	76.3957266347063	1	156.946404661237
PPP2R4	1	1	27.3906537783066	28.116375877442	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PPP2R5A	1	1	20.6252442694345	1	1	1	1	1	1	1	1	1	129.771931363772	108.979832536575	91.6698949589705	77.3891552622952	1	81.7498440149045
PPP2R5B	1	1	28.0234479693751	20.4364393460073	1	1	72.354723444259	34.4330980217111	1	63.5065636722637	33.8143987567754	42.6911517124392	85.4560408718607	1	1	1	1	1
PPP2R5D	1	1	58.3199319466783	36.7251265453025	1	1	13.0622492320406	38.1599193167832	1	1	50.1444975189789	1	1	1	1	1	1	1
PPP4R1	1	24.6369397899913	26.2784409947286	23.7262414419165	22.3173050262183	1	1	1	1	42.4771547353245	1	1	1	1	1	1	1	1
PPP4R4	115.726833526803	123.05369446737	76.8697432667777	1	69.6002139904704	1	1	56.6004493680071	1	57.0412037058367	45.854764598236	94.8513051516731	141.211128285393	121.311588565933	75.3364853840682	1	1	1
PPP6C	27.6174383583931	54.6958878058566	29.2963383245275	29.5200614953599	1	1	1	1	1	46.9146173591075	1	1	1	1	1	1	1	1
PPPDE2	1	1	22.3769798788136	29.417623794162	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PPWD1	1	1	26.4818552887639	1	1	1	92.6979895965381	31.3059943082796	1	29.1002917676443	32.0540575923777	1	61.0008647577194	1	1	1	1	1
PQLC1	26.3452639609949	1	51.5086650785174	29.0421957581742	43.7313092835728	43.6208025547597	1	42.3267418651857	69.1211657505793	49.9853928826345	37.3684523271397	1	1	1	1	1	1	1
PRAF2	1	1	38.3498221817546	1	1	1	1	1	1	1	1	1	1	213.853921659656	1	1	1	1
PRB2	43.3847498746582	56.3538061600765	23.309498376832	50.0879575448389	20.600780813583	52.2232493979572	1	1	1	1	1	1	1	1	1	1	1	1
PRCP	1	1	1	1	1	1	1	1	45.9556954232129	47.0883051345675	1	1	1	71.6412496739827	75.8588964999475	1	1	1
PRDM11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	209.555145403809
PRDM16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	255.42098467878	1	1	1
PRDM5	1	1	1	1	1	1	1	1	1	31.8709524563274	1	1	1	1	1	1	1	1
PRDX1	1	1	76.3134312559951	44.7366905471102	23.3160852524802	1	1	1	1	31.9345538749232	1	48.4883638221842	1	1	1	1	1	1
PRDX3	1	1	49.589214502366	1	1	1	1	1	1	1	39.4006844698395	1	1	1	1	1	1	1
PRDX4	1	1	1	1	1	1	1	1	1	1	1	1	1	84.3159507685644	1	1	1	1
PRDX6	1	1	1	1	1	1	1	1	1	1	1	1	1	56.9675736520446	92.0252277821051	1	1	1
PRELID2	42.0222423593092	38.2125489391936	25.9753584755357	21.1822752308068	40.3581511394079	1	29.0409665056859	441.448434976601	34.7537860943481	2112.98626782276	1	1	1	180.913928428819	1	1	1	1
PRELP	1	1	1	1	1	1	1	1	1	1	1	1	1	331.238673841842	1	1	1	1
PREP	51.4603141847078	91.2146203478281	46.9397732809338	45.6451296757402	33.3719610135254	1	1	1	1	1	1	50.2379471053604	121.761803177921	76.4393190927501	1	1	1	1
PREX1	1	1	1	28.1806640227735	1	1	1	1	1	1	1	1	1	1	172.228615483362	225.54186084918	1	170.518251566524
PREX2	1	1	1	1	1	1	1	85.2795532639318	45.0431264830486	90.2108032621649	33.8532387166562	1	90.3130993964373	63.2775961099516	1178.22735759902	146.274600090289	266.527809531862	81.029677674266
PRIM2	1	1	1	1	80.0494204557239	1	1	1	1	1	1	1	1	1	1	1	1	1
PRKACA	1	17.0173747516763	83.2647015272106	31.2295454968379	1	1	1	1	44.5372969973129	27.0471824623194	38.8078615894551	1	1	1	1	1	1	1
PRKAG1	1	1	1	1	1	1	1	27.5887586056885	1	27.967370922024	28.1999705830944	1	1	1	1	1	1	1
PRKCG	43.1546203352145	1	24.5375969753029	38.4099425471541	26.3644758278306	35.1504238784781	1	1	1	1	1	50.509028971269	1	1	1	1	1	1
PRKCH	1	1	1	1	1	1	1	1	1	1	1	1	88.9353618866938	183.696019543614	1	1	1	1
PRKCQ	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	96.3183107450442	1	1
PRKG2	24.8634195362765	1	1	1	1	1	1	1	1	42.3442566160693	1	43.1416177060776	1	1	1	1	1	1
PRKRA	1	36.2745175995753	43.8845578435442	28.7859177347832	26.6635611383093	1	1	53.1225503706524	42.5697021250618	31.8170895854117	24.4022267778038	44.3721685143037	1	97.3077556385789	1	1	86.4439065854724	1
PRKRIR	1	1	1	1	1	1	1	1	1	1	1	1	1	86.1448391631388	1	1	1	1
PRMT7	29.621631815235	1	53.6146478046603	39.5423438868321	25.4170920705784	54.8522988375116	1	1	1	29.3254202302802	1	1	1	88.4702943361661	1	1	1	1
PROSC	1	1	38.5300352326557	1	1	1	1	1	1	27.8121665476787	1	1	1	1	1	1	1	1
PROX1	1	1	1	1	1	1	1	177.475078694969	147.762700865757	40.4414810915634	1	1	1	1	1	1	1	1
PRPF19	32.8736092421941	1	115.752064848486	50.2349215922012	23.6473869261134	1	1	79.6820638979772	75.2196719154397	45.5333236792672	43.445191998397	49.1898900242049	1	1	1	1	1	1
PRPF3	1	1	1	18.6421314795846	1	1	24.8140918262008	1	1	1	1	1	1	95.6981989385833	65.6595895658636	1	1	1
PRPF31	1	1	24.9458162258013	35.7993439265037	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PRPF39	27.6604810629942	1	24.4054537194203	19.26205361665	29.4974774250258	1	1	1	1	20.2231754968828	1	1	1	1	1	1	1	1
PRPS1	1	1	30.6914453528263	1	1	1	1	28.2291183001749	1	128.011297165874	1	1	1	1	1	1	1	1
PRPS2	1	1	23.9259992812575	39.8725274945305	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PRPSAP1	1	1	21.8827860160035	1	1	1	1	1	1	37.6214250361709	28.6117625908032	1	1	1	1	1	1	1
PRPSAP2	1	1	1	1	1	1	1	41.5538914263031	1	1	1	1	1	1	1	1	1	1
PRR16	44.945293194767	68.1860018446199	75.755817976758	106.455542154276	54.3757356089488	209.01305021767	108.304111781883	223.209941142291	205.368072201561	194.596712703294	39.3592927212897	1	1	1	1	1	1	1
PRR5L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	221.119459533335	1	1
PRRT1	1	1	31.3005611423785	31.7294701924827	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PRRX1	1	1	1	1	1	1	1	1	1	1	1	1	1	87.7410700710148	101.005531518937	1	194.028897197332	1
PRSS12	1	19.7054912110559	1	1	1	1	1	1	1	43.1631954870439	1	1	1	1	1	1	1	1
PRSS3	1	1	25.5952638399166	1	1	1	37.0691631639465	1	1	1	1	1	1	1	1	1	1	1
PRTFDC1	1	1	1	18.7510854759101	1	1	1	1	1	1	1	41.4384318174366	1	1	107.763865048122	95.5717814469369	68.8726918743646	1
PRTG	1	1	1	1	1	1	1	1	1	1	1	1	27.0597837785537	1	1	1	1	1
PRUNE2	59.860038927546	173.758253995673	128.230118181695	99.436751141623	136.943021903471	90.9608406287046	74.8531577940668	111.283485028801	132.251732494611	89.4872048708166	86.2716999472389	90.3657969674933	1	97.0356630066531	166.614488854795	1209.42002942159	127.322501284073	362.344239642082
PSAT1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.6678941481242	1	1
PSD2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	199.253291671205	1	78.6176286305773	1
PSMA1	1	1	1	1	1	1	1	1	38.1988831092399	1	1	34.9347352280298	1	1	1	1	1	627.082654351778
PSMA3	1	1	29.7115500924579	24.84560358075	1	1	1	1	1	38.8584883808244	1	1	1	171.342572339672	1	1	1	1
PSMA4	30.4194665351346	39.4955883576917	39.382716379835	38.7320834838825	1	1	1	72.5746009523592	1	32.2826246770477	1	1	1	1	1	1	1	1
PSMA5	1	1	47.8593071059643	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PSMB2	1	1	22.0312328265443	19.4477822681041	1	1	1	29.892474390518	1	29.2546003153382	1	1	1	1	1	1	1	1
PSMB5	1	1	59.3720368300224	30.6766340442882	20.1741739309329	1	1	1	1	33.7313404590283	33.6132629582956	1	1	1	1	1	1	1
PSMB6	1	1	44.0160314102196	17.5459838201338	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PSMB7	28.910428810427	35.208924238247	99.7158676530872	37.1961074256602	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PSMC2	1	1	27.6851424637788	21.4039291437612	26.8035487114135	1	1	1	1	33.1481327729666	1	1	1	125.320570236437	1	1	1	1
PSMC3	1	1	28.3265493486519	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
