NAME	Ex1	Ex3	Ex4	Ex5	Ex6	Ex8	In1	In2	In3	In4	PVALB	SST	End	Per	Ast	Oli	OPC	Mic
TIMM23	22.2092672494423	24.4066381001798	21.2055529916632	15.9614225347399	1	1	1	10.7781296139475	1	21.4468516598584	1	1	1	1	1	1	1	1
TIMM50	1	1	21.9488184931043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TIMMDC1	23.2978524492933	1	30.3281659448732	18.9080024434498	1	1	1	1	1	25.0116141274215	29.565909860989	34.6707101157141	1	86.6128399666857	1	1	1	1
TIMP1	1	1	1	1	1	1	1	1	1	1	1	1	1	82.4281189621728	1	1	1	1
TIMP2	1	1	1	24.9470469412755	1	1	229.083534496047	190.50077266132	123.76887071118	61.328573000943	127.43057807558	208.579379932698	75.9323861020301	241.997896272538	1	135.192743449236	71.6896824818717	112.095629594332
TIMP3	1	1	1	1	1	1	1	1	1	1	1	1	251.079421723968	437.573872365168	150.46037382671	1	1	1
TINAGL1	1	1	1	1	1	1	1	1	1	1	1	1	1	107.868745166317	1	1	1	1
TIPIN	1	1	1	1	1	1	1	76.9302582174946	1	1	1	1	1	1	1	1	1	1
TKT	17.4573997415886	30.1283070731315	33.9722774181377	20.4989565451593	1	1	33.0791636866012	11.7558199485964	39.5534803835539	25.2393307148552	29.1800110721343	1	1	1	81.5547237762997	1	1	1
TLE1	28.9851067277337	21.2317073435742	29.9506149534626	1	1	1	1	1	1	1	1	1	101.199709458927	79.887838043662	87.8582228355314	1	1	1
TLE2	1	22.2451817006872	22.24072788443	23.4385784273948	1	20.0402410940942	48.7582199647389	29.181429480063	24.9249628219137	162.431900592975	30.6220268909541	39.9602855659087	1	1	1	1	1	1
TLE3	1	1	1	1	1	1	1	26.2743375999722	1	1	1	1	1	1	1	1	1	1
TLE4	25.0825044053984	44.8431819679929	47.9973935833614	44.343946143351	328.8504245866	32.7311580197997	1	38.5872970910368	1	1	1	28.1040874804236	137.034132343183	61.4659653260838	54.6157608811792	161.588956231396	288.898019186796	99.3196424812414
TLL1	1	1	1	52.8159789215411	70.5520600022376	1	1	1	1	1	1	1	1	1	1	1	68.1370701253083	1
TLN1	1	1	1	1	1	1	1	1	1	1	1	1	101.359334028885	162.410855616237	1	1	1	106.63706860854
TLR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	135.548519714776
TLR4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	74.6107908731216	1	1	179.162305792473
TM2D3	28.4137870712261	38.842424233626	36.8868774514049	41.6385729008248	35.8851119159729	19.6847811811672	57.9273914028867	10.0825339432285	25.2020407134358	52.4353632570262	46.2729301202352	70.439031162575	1	1	1	1	1	1
TM4SF1	1	1	1	1	1	1	1	1	1	1	1	1	215.79806735452	1	1	1	1	1
TM6SF1	1	1	1	18.8594032693048	1	1	1	1	1	1	58.8250937731249	1	1	1	1	1	1	122.879348066767
TM7SF2	1	1	18.7854251813807	1	1	1	1	1	1	31.9269479020735	1	1	1	1	1	1	1	1
TM7SF3	33.8471781901788	32.5548222082761	39.3538221812203	48.6155051853223	36.3611157454658	30.5401006248868	38.0402984288791	33.7833794674944	1	22.2703969527813	21.6795440647666	1	1	1	1	1	1	1
TMBIM1	1	1	1	1	1	1	1	1	1	1	1	1	1	68.8903812737501	1	1	1	1
TMC6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	90.6036805517479	1	1
TMC7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99.2849438701486	1	1
TMCC2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	88.0130529985011	1	1
TMCC3	1	1	1	1	1	1	1	1	1	1	1	1	75.1758608566111	1	1	1	1	211.68146645747
TMCO1	23.1768148658249	32.3969684381329	28.0028532918577	35.571832855006	1	1	32.8882854405415	38.060224577699	1	41.586337628981	20.3162113122945	33.492579775633	1	1	1	1	1	1
TMED2	1	1	19.5642156781752	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMED3	1	25.6572900985344	19.9135139611765	28.7093296248644	1	1	1	12.1040378532882	1	15.184698496805	1	1	1	1	1	1	1	1
TMED4	24.6068775008637	27.4505037896249	22.2644008075977	30.3636886758521	1	1	23.4506238353555	16.8963520204071	1	40.5650552584267	1	29.7615267046607	1	1	1	1	1	1
TMED9	1	19.2941442875744	18.4858212997197	1	1	1	29.0884983752079	1	1	18.1787412146929	1	1	88.0596904913123	1	1	1	1	1
TMEFF2	74.9185322716384	71.9181345055549	83.7849669215775	234.055376066209	723.956648249168	190.790913772221	393.269827625435	186.543060141041	235.354096703143	275.700695695793	111.211052558004	520.685732476522	319.269558892752	176.007208784223	106.242695737066	1820.10986945182	237.507198368597	387.693373769084
TMEM109	1	1	1	1	1	1	1	1	1	1	1	1	1	77.8321197204676	1	1	1	1
TMEM120A	1	1	1	1	1	1	18.4134871231484	1	1	1	1	1	1	1	1	1	1	1
TMEM123	1	1	1	1	1	1	1	1	1	1	1	1	333.6583754953	74.814285138648	1	77.3599335564886	1	1
TMEM126B	1	1	16.2422633700576	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM132A	24.0499212235275	24.2532125262839	27.4012445043285	21.5701431144094	1	1	1	1	1	26.0645321986715	22.5187459323026	1	1	1	1	1	1	1
TMEM132C	1	39.7649064668812	1	39.1474336607316	45.824944070368	1	28.6515176358151	19.4998414975131	1	70.8921611730891	441.759038783262	71.5057228693345	252.521341259516	1	90.9458977977656	1	566.458044798988	1
TMEM144	1	1	22.5303743332868	22.0043689787948	81.2266956900362	1	50.4357358194859	20.4474941666627	1	24.4481377896693	1	1	97.9926589250286	1	59.5872916246259	1586.68041250648	1	157.104690745964
TMEM147	1	1	13.5994957405835	1	1	1	25.5394892705402	1	1	23.518187412939	1	1	1	1	1	1	1	1
TMEM150C	21.3684191419108	27.8293940458549	21.6521903110017	31.782464452294	30.9349498669942	25.783622236985	26.8730448325295	22.1608571172124	1	1	1	1	1	1	1	1	1	1
TMEM155	23.6059516948802	29.3898670898167	45.4346586288232	29.548564943723	66.855537610678	117.704545132473	1	1	1	1	60.888296458947	1	1	1	1	1	1	1
TMEM161B	20.9377186500993	21.8173673534402	21.6741163953305	18.2839563982327	1	28.8011603838213	1	1	1	26.8459190955157	22.3353914370714	22.5218148243772	1	1	1	1	1	1
TMEM163	21.5588940574932	40.393789361271	50.5389191404812	27.7154791216674	32.4492279701312	76.4697445293922	1	1	27.2697459543551	1	1	1	1	1	1	1	256.970518755027	1
TMEM164	1	1	1	1	1	1	1	18.0728448470158	1	24.2626105542188	1	1	1	1	62.1613060855323	1	1	1
TMEM165	22.8665859862352	33.625779510815	32.4048587898575	25.8964832468823	29.5413095887307	83.3979854433332	46.9260440542258	27.2329743062686	35.6493685345081	43.8800390119822	67.1729144234057	44.4958401436619	289.51838938477	87.1796461898267	1	709.514981734768	1	141.668062914487
TMEM167A	1	1	16.8165386190317	16.2754285156726	1	1	1	45.6487646801168	1	1	1	1	89.0566279283022	1	1	1	1	1
TMEM168	29.3184123752762	22.487330781888	30.2488139564408	23.9767363434802	31.0985533259829	1	38.333208455465	1	23.5414714042783	35.8628633500566	1	1	44.7868463576087	1	1	1	74.7235904049033	166.555851762659
TMEM170B	22.3325207722859	28.0742189525434	19.7759662054815	26.6491631181158	1	1	23.3407152028925	1	24.1332717899076	26.9628012761858	20.1730576090227	1	1	1	1	1	1	1
TMEM178	105.863351961476	79.9637504872605	128.273455336417	142.287539503419	233.456715033683	164.889025027153	102.993222563935	166.659125249913	88.7253203406448	67.5960003840622	147.238557283337	125.149023125352	1	1	1	1	96.6094900634918	1
TMEM184C	1	19.4449955102381	19.9322479610247	1	1	1	1	18.8657060976425	21.1656029470862	24.0630040946435	23.3123311808742	25.4812748604547	1	1	1	1	1	1
TMEM192	22.2049942201047	28.0674176424773	25.4429408076766	25.3568041674786	34.1152348430732	1	19.9237101092354	1	1	25.0399325823021	1	1	1	1	1	1	1	1
TMEM196	22.0653124005858	1	1	1	1	52.1127813825068	1	28.0075324147604	23.5218722677718	1	1	1	1	1	1	1	50.6459138139	1
TMEM2	26.2081859411984	1	1	1	34.2773308659688	1	1	1	1	1	1	1	305.931666408626	1	1	1	1	1
TMEM204	1	1	1	1	1	1	1	1	1	1	1	1	86.505007129995	47.5655886918559	1	1	1	1
TMEM219	1	21.7056488017384	21.5612072241504	20.7397016872394	1	1	37.6034106125851	1	1	28.5863251404173	1	1	1	1	1	1	1	1
TMEM22	1	23.8680750187455	19.9305290324443	1	1	1	52.6545999075962	38.8540301696645	1	29.3344988509141	1	1	1	1	71.2976490747611	1	1	1
TMEM222	1	16.8040992988247	15.1221621817199	1	1	1	30.0077179951003	18.7942546129707	1	1	1	1	1	1	1	1	1	1
TMEM242	1	1	24.6665055593897	18.1735608939659	1	1	1	44.0726851222199	1	1	1	1	1	1	1	1	1	1
TMEM33	1	17.7657402750479	23.6835899790885	32.9094999588168	1	1	1	19.0282206811953	1	25.4258145262038	1	1	1	1	1	1	1	1
TMEM35	1	40.1300439040705	33.0464748675306	19.8363733611988	1	1	38.7599490562746	18.1081815700123	31.324351416434	18.952262699382	29.2192824845868	21.9988265537747	1	1	1	1	1	1
TMEM41B	26.3994756332626	40.1408782569844	29.3941910345134	31.0645699691699	25.8940801388688	1	32.7364486055098	1	31.613081513811	45.6642722423682	35.72258261229	35.8607331821413	1	1	1	1	54.0697854049111	1
TMEM44	1	1	1	1	1	1	1	33.5433247386043	1	1	1	1	62.9978016660273	1	1	1	1	1
TMEM47	1	1	1	1	1	1	1	1	1	18.7469140594964	1	35.9615455516462	1	1	1	1	1	1
TMEM48	1	1	1	1	1	1	1	1	1	1	1	1	64.9764589844233	1	1	1	1	1
TMEM50A	28.2044663373785	31.1709203086154	31.2891480954613	20.5094377311938	1	28.2960655340941	19.5472134521059	1	1	24.4589581181945	1	1	1	53.4461226890173	1	1	1	1
TMEM51	1	1	1	1	1	1	1	1	1	1	1	1	74.1485111857477	1	1	1	1	1
TMEM62	20.3954884576703	16.8525977492536	25.0827462108303	19.0355350472398	1	26.569271459008	1	1	1	16.2031628453856	1	1	1	1	1	1	1	1
TMEM63A	1	1	1	1	1	1	1	1	1	1	1	1	93.2648780260514	1	1	238.925602055389	1	1
TMEM63B	18.149116238752	19.8384140151841	19.1445198586658	15.0390027863364	1	1	32.061027531782	11.4790593750519	1	20.8535066446575	18.1869499859978	1	1	1	1	1	1	1
TMEM64	25.7686263819521	33.5604224390715	37.6910481155732	30.6340411471322	1	56.0855579485156	21.8168449588939	32.445550943358	1	22.6602183478481	1	1	1	1	1	91.4636760612109	1	1
TMEM67	34.1347691831977	27.4989072749418	26.9377013388085	23.3291606211276	26.3361289890372	26.2707787176666	1	40.9437847902013	1	46.5066508705609	1	1	1	188.571875703498	1	1	1	1
TMEM70	1	23.689538160067	17.213977290711	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM85	1	26.2691652566131	22.7278867677439	25.2204897647694	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM87B	1	1	1	1	1	1	1	1	1	1	1	1	108.00074678519	1	1	1	1	1
TMEM8B	1	24.0470988820879	27.2114382086265	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM98	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	230.996336260305	1	1
TMEM9B	1	21.9101275582883	17.1416287014887	1	1	1	1	1	1	20.1328842076872	1	1	1	1	1	1	1	1
TMLHE	1	1	15.53571441119	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMOD3	26.0767322237583	23.9436470655094	28.4497315587855	28.9023086348686	1	19.3935878748732	1	1	1	29.5932204598243	1	28.5982691928516	188.554327696272	107.132061023173	1	1	1	1
TMPO	1	1	1	1	1	1	1	1	1	1	1	1	66.7385494000586	1	1	1	1	1
TMSB10	158.267327601186	220.479723576908	161.525119066236	1042.65488204391	89.1633538603865	553.40165435827	69.444260127634	21.1797391439074	1	104.257021726924	26.2612716344524	59.1433569508774	1531.32936773914	760.04739236402	1	1	1	325.870814971624
TMTC1	71.2368292857468	37.7301413117997	24.9373446443277	49.0154605868762	48.7631850014239	41.8354282706249	52.6801960939025	17.5522874373048	53.2006283592332	32.5057069423346	99.8117873955415	191.740312623587	1	240.461678283011	106.425240479295	1	1	1
TMTC2	49.6835825486638	92.1648356217643	157.251475674949	149.593933322987	116.935448076184	127.015689494619	295.696829207268	233.146632841774	68.5588508478027	422.977054412651	108.275495885835	342.805342425221	545.908887465867	676.641563306295	430.405446305269	3380.87746772621	204.072187196994	334.649576269574
TMTC3	37.1398320089742	28.0687414042517	23.7779895847665	23.6133483239237	1	1	1	11.4389538118031	19.390872391359	24.0216086681849	1	1	1	1	1	1	1	1
TMTC4	1	1	1	28.7182443104879	1	1	1	1	1	1	1	1	1	1	1	150.754160476549	1	1
TMX3	40.0300487224727	30.757802667449	38.0487362402639	35.5839361733996	39.8988720886312	38.5483661993574	30.6432337114213	1	1	40.4923517956183	1	31.2631929692485	1	1	1	1	1	81.2067306006737
TNFAIP1	1	1	14.1140974687699	1	1	1	1	1	1	1	1	1	80.7612747384546	1	1	1	1	1
TNFAIP8L3	1	1	1	1	1	1	1	1	1	41.6157005447148	1	1	1	1	1	1	1	1
TNFRSF19	1	1	1	1	1	1	1	1	1	1	1	1	87.2104367870023	1	1	1	1	1
TNFRSF21	24.0079911583914	19.5881077543163	1	16.4547045993873	25.5343809346017	1	22.050765677897	1	26.812562467962	1	1	1	1	57.4366405005595	1	1	1	1
TNFRSF25	49.521568755836	24.6547050204241	38.3704121910266	23.827107207781	29.5879644713322	15.1582675893541	28.5944191927141	1	52.9192082221029	41.4743605530999	1	1	72.3551866987564	1	1	1	1	1
TNFSF10	1	1	1	1	1	1	1	1	1	1	1	1	167.433339077426	1	1	1	1	1
TNIK	80.9757593679985	121.77485286313	128.103729447198	195.149553539646	274.114365672563	184.573054563198	323.992607720607	385.447780017151	231.732999108867	72.1130611924246	244.552546767323	353.57916806563	132.251947382371	228.603619951271	2773.07064423064	237.053123356842	325.914237601781	249.562038165916
TNIP1	1	22.0298600685747	21.7103728092964	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TNK2	47.1196633877092	40.6513987894441	56.4583846449628	51.478533953031	34.2705878441581	42.2101276795647	87.4805061461415	42.2807563327257	105.931875567188	67.3401290906285	48.7738722796873	46.229788543031	1	1	58.3335066870325	1	508.247080900442	1
TNNT2	1	1	18.769420167088	22.235955443184	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TNR	232.857937556828	240.836334687821	212.22222527978	197.653471071241	235.689094287455	174.157473230523	317.059998829503	122.773216348948	311.498041032349	504.386702770759	204.10054541388	93.5647040266727	82.3757723818904	221.505428789783	174.196025829518	107.400850185664	14159.5155293399	385.967691980967
TNRC18B	30.9217043529171	30.884220977371	47.5830217631691	39.7126821753826	1	35.0840662297631	50.2709110750216	13.909355769618	40.8226193850808	44.2865404520818	30.4969896793935	43.3426168715193	1	1	82.2059884084296	1	48.3095604511304	259.184288951102
TNS1	1	1	1	1	1	1	1	23.0867778118536	1	1	1	1	239.801479154968	390.74162124233	1	1	1	1
TNS3	1	1	1	1	1	1	1	45.9126950480162	1	1	1	1	1	69.9949468264403	204.774647447996	1	292.609885149748	270.726129772866
TOB2	1	1	1	1	1	1	1	15.0127111669048	21.8456404393136	1	1	1	1	68.9057167693835	1	1	1	1
TOM1	1	25.1513248171087	24.4762068273051	21.9510013414267	1	1	29.1302257580588	8.20862527954702	1	29.3518628191371	30.4199804813015	1	1	1	1	1	1	1
TOM1L1	24.1992544552782	1	1	1	1	23.226618778425	1	1	1	1	1	1	1	1	1	1	1	1
TOMM40	1	1	1	1	1	1	1	1	1	21.6828407052877	1	1	1	1	1	1	1	1
TOMM6	1	22.7902939882424	17.2533427748609	20.3442422484684	1	1	1	1	1	40.2691450432087	1	1	33.7572209189908	1	1	1	1	1
TOMM70A	25.2143667149273	38.8711686441676	46.8661168787267	25.4348532102839	1	1	1	16.9262617924237	31.7216489026373	30.4705045131886	26.3145384012015	25.0985724819475	1	1	1	1	1	1
TOP3A	1	1	15.7533152520045	1	1	1	1	1	1	21.7247769122998	1	1	1	1	1	1	1	1
TOPBP1	24.1863521631242	19.3883673909104	20.6985719418922	16.7652088932282	1	1	1	1	1	26.0584114558499	1	1	1	1	1	1	1	1
TOPORS	1	1	24.8201232089282	1	1	1	24.3057847282131	13.5052387108598	1	41.6066528794648	1	1	1	1	1	1	1	1
TOR1AIP1	1	1	1	1	1	1	1	1	1	21.0073254873245	1	1	1	1	1	1	1	1
TOX	1	86.5006697009146	503.19034534477	226.615962024783	183.673272037446	60.1707179794927	1	24.540502385587	1	345.668996349511	132.215160752505	109.471553648035	184.565430356777	87.370606215686	299.413885516659	1	321.485131997274	68.9064757598886
TOX3	1	1	1	1	1	1	30.1661641751852	1	1	119.033078288139	59.3741669924861	64.9139886950755	1	1	1	1	1	1
TOX4	19.9230512310914	24.5533414324946	22.5707857520514	15.0360890059346	1	39.8253370549539	1	1	1	31.4671615383366	21.5836982564622	26.6488010466814	46.3645754354589	1	1	1	1	1
TP53BP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	89.6595941692279	1	1	1
TP53I11	1	1	1	1	1	1	39.5470972298683	10.5502718836151	32.1376989559249	1	1	1	1	1	1	1	1	1
TP53INP2	1	1	1	1	1	1	1	13.6794530230236	1	1	1	1	1	1	1	1	1	1
TP53TG5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	245.914389411146	1	1
TPBG	1	1	40.1578993401745	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TPCN1	22.4774329792198	17.6935807847526	22.9078810791965	20.4948274836169	1	1	31.9341957851923	20.0136613098029	1	30.4644434270265	20.4651549321763	1	1	1	206.928857423021	82.5367588826552	1	179.362059331779
TPD52	22.5100539952515	13.6355817228475	18.4242368682999	1	1	1	1	1	1	1	1	1	1	1	1	73.4395324317396	1	1
TPD52L1	35.180685489873	1	1	1	29.5441367256529	1	58.8725997845294	48.8610402470965	1	144.137063105999	1	1	1	1	387.966060171149	1	1	1
TPM2	18.2016692901235	1	1	1	1	1	1	1	30.2238860989256	25.3399173790353	1	38.240804815139	63.1187252022444	1	1	1	1	1
TPM4	25.9381006061667	28.8758723131731	38.825801230478	35.2586193653283	1	1	1	57.3330135618002	1	1	1	28.0246900829781	169.376308526121	67.994525964518	1	1	1	1
TPMT	1	18.5400927242384	25.5330760550691	1	1	72.6968038969315	1	1	1	1	1	1	1	1	1	1	1	1
TPP1	1	1	17.2834200159842	1	1	1	22.635037138597	39.1781063803875	1	18.1471344077893	1	1	1	1	1	1	1	1
TPPP	76.90660172461	137.930045614164	136.535860191177	149.728589585091	76.544400842295	128.394413426563	61.5220913940307	55.724345576248	73.2651696110294	81.1525952430373	54.7929391907641	67.3928685158004	1	1	1	293.096133768765	1	1
TPST2	1	1	18.4406831282728	1	1	1	1	1	1	1	23.9790441403075	29.3612016885475	72.3414030341464	1	1	1	1	1
TRABD	1	1	1	1	1	1	1	7.8971735063686	30.1081073131794	1	1	1	1	1	1	1	1	1
TRAF3IP3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	191.723845001012
TRAF4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	70.2736188103375	1
TRAF5	1	18.0166705633634	1	1	1	1	34.2891346239164	19.140207000973	1	1	1	1	1	1	1	1	1	1
TRAPPC10	24.2221667082339	1	19.0777590510594	14.835871151977	1	1	1	34.075397706479	1	1	1	1	1	1	1	107.228903630578	1	1
TRAPPC2	1	15.672266175583	14.1736192013808	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRAPPC3	1	1	1	23.4399220564204	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TREM2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99.7464963851534
TRIB2	1	31.6638871679994	31.2071317984735	33.2529983466543	27.6165460841193	1	1	1	1	1	1	1	1	102.802243642639	1	1	52.4437344009906	1
TRIL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	62.513425040623	1	1	1
TRIM11	20.0994722743686	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRIM13	1	1	18.8979654627363	1	1	1	1	1	1	22.0263074882659	1	1	1	1	1	1	1	1
TRIM14	1	1	23.5972957430566	23.1145569369924	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRIM2	141.423500411838	242.577923494251	213.787813303496	201.766894891607	186.952399280368	139.650053179393	235.027656484065	88.4569921738535	200.22812476385	189.637998083707	223.052370426282	180.131399088474	159.773674959427	212.09027980174	233.286313506128	1946.79285468026	320.182508032288	296.398294363904
TRIM25	1	1	1	1	1	1	1	1	1	20.1969579980082	1	1	1	1	1	1	1	1
TRIM26	1	1	17.4100729272898	1	1	1	1	30.8812024700366	1	17.0454807751659	1	1	1	1	1	1	1	1
TRIM27	1	1	16.7196607352426	21.2641579513313	1	1	1	1	1	1	1	1	73.9299231230246	1	1	1	1	1
TRIM36	1	1	1	1	1	1	1	1	1	30.6200406710017	1	1	1	1	1	1	1	1
TRIM38	1	1	1	1	1	1	1	1	1	1	1	1	93.0988578168401	1	1	1	1	124.26788676872
TRIM46	1	20.9701362460629	16.1206220182024	1	1	1	1	1	1	23.9140583676945	1	1	1	1	1	1	1	1
TRIM52	1	1	1	1	1	1	1	22.2349468322859	1	31.2412898106468	25.1068728460401	1	23.3644299278685	1	1	1	1	1
TRIM54	18.7100044882862	29.336470947119	25.0275984897347	27.8314602792712	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRIM56	1	1	1	1	1	1	1	1	1	1	1	1	97.5494264496695	61.030868520141	1	1	1	1
TRIM62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	76.9057569543467	1
TRIM67	1	1	1	1	1	1	1	1	1	1	1	24.3476397589289	1	1	1	1	1	1
TRIM69	22.825465036466	21.2145797342935	20.7057183628676	18.2970793969275	1	32.2119126937138	1	36.9409694892992	1	1	1	1	1	1	1	1	1	1
TRIT1	20.4870781835403	1	19.4505830372526	1	1	1	1	14.6892817184958	1	21.7658982355547	1	1	1	1	1	1	1	1
TRMT1	24.2281137615713	19.2161368076876	23.7803887048393	14.0364100881595	1	1	1	8.38783534936322	28.7864011663338	33.5219414971506	1	1	1	1	1	1	1	1
TRMT112	1	23.3833032056197	22.3713696930202	23.8375605271913	1	1	1	32.1634908538752	1	16.7602594230587	1	1	1	58.8162003385722	1	1	1	1
TRMU	18.9819746335914	16.9575349144235	21.7288579811347	1	1	29.2525872922358	1	45.5575648662399	1	1	1	1	1	1	1	1	1	1
TRNAU1AP	18.7591021349334	19.0766900929547	28.1266090432493	20.6827829500529	25.4800413759401	1	31.2053292448855	1	1	30.2985137833323	1	27.9165648060755	1	1	1	1	1	1
TRNP1	1	1	18.715098274051	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRNT1	1	1	1	1	1	1	1	18.824348613792	1	19.761590425089	1	1	1	1	1	1	1	1
TRO	23.1793836168952	21.7084691670464	26.4790910673283	21.2103248073339	51.6021745968572	1	42.8470127984599	22.6632995595862	33.4514628678078	65.2475938927217	21.2780966189665	38.2076288850568	1	1	1	1	1	1
TRPC3	1	76.0131442028853	52.5935945553701	1	1	1	1	1	1	321.132787032059	1	1	190.184884471562	839.593317180393	1	1	1	1
TRPC4	19.1717841822476	1	1	1	1	36.3250857070879	25.9283249151848	1	1	1	60.5108280592354	53.8038976946207	1	52.6913829376572	1	1	1	1
TRPC5	44.2141328240552	34.257417352918	51.2594458254812	37.0646465280844	1	185.545372782986	1	23.0806229981849	30.9692671000028	46.5772566436144	165.924955344813	27.9055934370841	1	1	1	1	1	1
TRPC6	1	1	1	1	1	1	49.318239254717	1	1	1	1	48.2115220581713	1	1	1	1	1	1
TRPM2	42.5721763757231	45.9222642369933	47.5045296078654	63.8646746090595	73.8559906654227	38.3233937948286	44.5432271112918	29.0310531839357	41.0002701582171	49.4185259056981	61.5405226557391	61.8437566958494	1	1	1	1	1	303.648155823377
TRPM3	169.191187725525	277.114351561088	240.6163690694	230.946885282938	863.075949089013	34.7754528403257	107.87931198451	163.545786701618	122.03224614946	90.4701569483586	469.457151946212	57.9859431987312	457.284541200332	269.965155982182	1597.33911596316	98.4516461295483	233.527779053847	186.531536067011
TRPM6	1	1	1	1	1	1	1	1	1	1	1	1	97.7304173712803	1	1	1	1	1
TRPS1	33.5336160092366	41.6351241817531	29.1578068274817	34.2794640446774	69.4068890396719	44.0527650779331	51.25344469732	4.34382681768419	1	58.7470890108941	140.978120333545	32.0604413922351	89.2714589527468	143.264705615841	754.424641623992	116.546913437881	150.622717487033	122.584236447314
TSC2	24.6132259244743	16.9985014931421	27.0137620283155	18.3290318117833	1	39.6348371670505	25.7795658623997	102.684738668104	25.5007345658099	22.3846198319802	1	26.0067166706419	1	1	1	1	1	1
TSC22D4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	92.3687738429272	102.023555434896	1	1
TSEN15	1	1	1	1	1	1	1	1	1	18.931606134427	1	1	1	1	1	1	1	1
TSEN54	18.4062612467653	1	20.341432171096	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TSGA14	1	20.8763942419786	14.3803469836975	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TSHZ1	22.8070018855809	37.2643343306873	1	29.8251694647576	1	42.6190539824693	35.88086821636	1	1	28.880848876639	1	1	1	1	1	1	1	1
